id,area,ascensor,balcon,banos,banoservicio,cuartoservicio,estudio,habitaciones,halldealcobas,piscina,remodelado,saloncomunal,terraza,zonalavanderia,valorventa,latitud,longitud,1.0,2.0,3.0,4.0,5.0,6.0
1246971,120.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,600000000.0,4.613256,-74.124115,0,0,1,0,0,0
475478,186.0,0.0,1.0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,416000000.0,4.6184180430127,-74.1420457201146,0,0,1,0,0,0
151938,400.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,550000000.0,4.61346720864769,-74.1472757868075,0,0,1,0,0,0
358577,160.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,620000000.0,4.6269027206274504,-74.1399765732052,0,0,1,0,0,0
1245274,198.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,510000000.0,4.627203,-74.1386,0,0,1,0,0,0
345152,129.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,342000000.0,4.6178796088452,-74.1538013918908,0,0,1,0,0,0
734515,240.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,396000000.0,4.614758999999999,-74.155846,0,0,1,0,0,0
353946,195.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,310000000.0,4.62339059554989,-74.1688406025571,0,1,0,0,0,0
1243580,192.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,260000000.0,4.617907499999999,-74.17564,0,1,0,0,0,0
358549,210.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,320000000.0,4.61015129089355,-74.1773147583008,0,1,0,0,0,0
592,332.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,280000000.0,4.60677968,-74.20067389,0,1,0,0,0,0
364479,210.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,530000000.0,4.60227870941162,-74.1979522705078,0,1,0,0,0,0
254914,441.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,550000000.0,4.606194972991941,-74.1855392456055,0,1,0,0,0,0
72201,392.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,340000000.0,4.6376242343925895,-74.1599451237205,0,1,0,0,0,0
362436,220.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,550000000.0,4.5996236801147505,-74.157600402832,0,0,1,0,0,0
978923,320.0,0.0,0.0,3.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,850000000.0,4.6748495000000005,-74.086975,0,0,0,1,0,0
480125,144.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1215000000.0,4.667883935883401,-74.0813201827664,0,0,0,1,0,0
246417,239.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1200000000.0,4.64733181363638,-74.09416680986651,0,0,0,1,0,0
730134,268.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,990000000.0,4.6471995999999995,-74.09227,0,0,0,1,0,0
758283,230.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,480000000.0,4.674343,-74.07693,0,0,1,0,0,0
1243098,290.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,540000000.0,4.6760364,-74.08163499999999,0,0,1,0,0,0
717985,177.0,1.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,950000000.0,4.693906,-74.06703,0,0,0,0,1,0
376881,310.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1390000000.0,4.6905241709948795,-74.0580066739144,0,0,0,0,1,0
937811,270.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1300000000.0,4.6904224999999995,-74.059,0,0,0,0,1,0
9682,149.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,800000000.0,4.68596298499293,-74.06851416998892,0,0,0,1,0,0
257897,240.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,620000000.0,4.6860063947021295,-74.068420645939,0,0,1,0,0,0
376923,161.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,800000000.0,4.6865073084103495,-74.0688580180062,0,0,0,1,0,0
263125,200.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1200000000.0,4.688922125549889,-74.07048672255709,0,0,0,1,0,0
370147,230.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,795000000.0,4.69907722500962,-74.0805759326452,0,0,0,1,0,0
346896,238.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,850000000.0,4.6962348282609,-74.0800153551699,0,0,0,0,1,0
377807,152.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,470000000.0,4.69423460367161,-74.08672571912159,0,0,1,0,0,0
346893,149.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,999500000.0,4.69336178022922,-74.0751483353933,0,0,0,1,0,0
376681,450.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1350000000.0,4.6822791099548295,-74.0844268798828,0,0,1,0,0,0
377797,185.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,560000000.0,4.6895956993103,-74.09326171875,0,0,1,0,0,0
377795,220.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,640000000.0,4.688097953796389,-74.0919723510742,0,0,1,0,0,0
453250,282.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,800000000.0,4.684260845184331,-74.09657287597659,0,0,1,0,0,0
65708,289.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,550000000.0,4.6817789568269,-74.0913107377273,0,0,1,0,0,0
377340,165.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,700000000.0,4.67135444682634,-74.1033033926505,0,0,0,1,0,0
282047,118.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,320000000.0,4.6716613764274,-74.1029532844402,0,0,1,0,0,0
384989,203.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,650000000.0,4.67583880538515,-74.0993498899422,0,0,1,0,0,0
476527,368.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,620000000.0,4.6855059217310195,-74.097522262119,0,0,1,0,0,0
717666,300.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,465000000.0,4.678875,-74.10287,0,0,1,0,0,0
255066,170.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,545000000.0,4.67210579589816,-74.1082424392498,0,0,0,1,0,0
354320,156.0,0.0,0.0,3.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,630000000.0,4.66936512213384,-74.11201845328891,0,0,0,1,0,0
536941,250.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,680000000.0,4.67029094696045,-74.1100540161133,0,0,0,1,0,0
560599,180.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,660000000.0,4.67406408470213,-74.11127799593899,0,0,0,1,0,0
374116,148.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,600000000.0,4.67997217178345,-74.1140518188477,0,0,1,0,0,0
211988,188.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,460000000.0,4.7029803988452,-74.0977254918908,0,0,1,0,0,0
1053094,201.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,510000000.0,4.682796,-74.10978,0,0,0,1,0,0
155591,260.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,520000000.0,4.70755323002692,-74.1016216118656,0,0,1,0,0,0
734757,168.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,210000000.0,4.6944604000000005,-74.11025,0,0,1,0,0,0
265279,232.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,450000000.0,4.69543075561523,-74.1146621704102,0,0,1,0,0,0
451662,180.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,600000000.0,4.68546394361834,-74.1346169557393,0,0,1,0,0,0
488457,200.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,650000000.0,4.69411838657937,-74.11770476240109,0,0,1,0,0,0
451191,172.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,405000000.0,4.714969056780539,-74.1196025353225,0,0,1,0,0,0
451190,252.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,420000000.0,4.71070241928101,-74.1215744018555,0,0,1,0,0,0
262184,77.4,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,260000000.0,4.6969846636039,-74.1169150369997,0,0,1,0,0,0
1313932,215.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,620000000.0,4.705174400000001,-74.13476999999999,0,1,0,0,0,0
258195,96.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,245000000.0,4.70452970499293,-74.1268287499889,0,1,0,0,0,0
454476,96.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,162400000.0,4.71343589470213,-74.137123765939,0,1,0,0,0,0
263264,145.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,275000000.0,4.71360087,-74.13452886,0,1,0,0,0,0
980640,108.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,190000000.0,4.7130184,-74.13585,0,1,0,0,0,0
152143,240.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,450000000.0,4.70569827568068,-74.1162102366999,0,0,1,0,0,0
254465,104.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,295000000.0,4.716944996953759,-74.12490477275229,0,0,1,0,0,0
266388,82.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,335000000.0,4.716058905883401,-74.12671128276641,0,0,1,0,0,0
1246984,237.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,450000000.0,4.713707,-74.127235,0,0,1,0,0,0
468452,378.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,830000000.0,4.61429681,-74.07425454,0,0,1,0,0,0
468476,255.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,360000000.0,4.61449021759817,-74.0766013921316,0,0,1,0,0,0
468420,195.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,750000000.0,4.6263211139608496,-74.0825347831315,0,0,0,1,0,0
998662,196.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,650000000.0,4.6715406999999995,-74.12054,0,0,0,1,0,0
366718,197.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,780000000.0,4.6664393334381,-74.117659330105,0,0,0,1,0,0
1312806,250.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,770000000.0,4.667487,-74.117805,0,0,0,1,0,0
43842,252.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,930000000.0,4.665875911712651,-74.1219711303711,0,0,0,1,0,0
365104,153.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,710000000.0,4.664490699768071,-74.1254043579102,0,0,0,1,0,0
1312805,199.0,0.0,1.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,720000000.0,4.6640086,-74.12482,0,0,0,1,0,0
439581,192.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,750000000.0,4.66420057722484,-74.12866282577909,0,0,0,1,0,0
154827,153.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,540000000.0,4.6674372465497305,-74.12904634339691,0,0,0,1,0,0
1312808,350.7,0.0,0.0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1000000000.0,4.6695447,-74.127815,0,0,0,1,0,0
253588,196.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,820000000.0,4.6783728599548295,-74.1368713378906,0,0,0,1,0,0
267088,101.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,280000000.0,4.6789139064705,-74.141202069887,0,0,1,0,0,0
1036574,228.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,500000000.0,4.6681919999999995,-74.1461,0,0,1,0,0,0
11515,230.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,360000000.0,4.6973762512207005,-74.166748046875,0,1,0,0,0,0
74049,140.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,430000000.0,4.63422344626829,-74.1286413815568,0,0,1,0,0,0
726785,147.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,600000000.0,4.632681400000001,-74.13387,0,0,1,0,0,0
56893,265.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,550000000.0,4.639586448669429,-74.1390686035156,0,0,1,0,0,0
374459,300.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,580000000.0,4.640737627873321,-74.1385466729677,0,0,1,0,0,0
730061,320.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,480000000.0,4.631387999999999,-74.14398,0,0,0,1,0,0
730160,170.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,450000000.0,4.6420226,-74.13914,0,0,1,0,0,0
1239147,395.0,0.0,0.0,3.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1300000000.0,4.624289,-74.07439000000001,0,0,0,1,0,0
730089,294.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,4.625186,-74.07457,0,0,0,1,0,0
450100,345.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1500000000.0,4.63206704,-74.07672235,0,0,0,0,1,0
486841,103.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,410000000.0,4.621583783969,-74.07491207510141,0,0,0,1,0,0
293541,240.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,650000000.0,4.62390879,-74.07526029,1,0,0,0,0,0
443105,322.0,0.0,0.0,3.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1050000000.0,4.62434148788452,-74.0782775878906,0,0,0,1,0,0
1315686,300.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000000.0,4.6220870000000005,-74.07713000000001,0,0,0,1,0,0
1311744,219.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000000.0,4.627264,-74.080025,0,0,0,1,0,0
729043,221.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1100000000.0,4.627054,-74.07753000000001,0,0,0,1,0,0
867810,310.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,810000000.0,4.6490703,-74.06893000000001,0,0,0,1,0,0
160072,299.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000000.0,4.6453013420105,-74.0698547363281,1,0,0,0,0,0
62417,238.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,700000000.0,4.64981332579176,-74.0673180302167,0,0,0,1,0,0
262391,300.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,780000000.0,4.64253711700439,-74.06878662109379,0,0,1,0,0,0
39275,292.85,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,760000000.0,4.64334825317397,-74.067844563097,0,0,0,1,0,0
1305190,200.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,680000000.0,4.6384225,-74.07353,0,0,0,1,0,0
361869,232.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,700000000.0,4.65346813201904,-74.06605529785159,0,0,1,0,0,0
37189,310.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,930000000.0,4.66101221649074,-74.07617986447009,0,0,0,1,0,0
451093,300.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1250000000.0,4.66884508,-74.06198704,0,0,0,1,0,0
464008,540.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000000.0,4.63279676585738,-74.0661521663649,0,0,0,1,0,0
386464,208.9,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,835600000.0,4.7028701536496795,-74.03242580354059,0,0,0,0,1,0
245318,220.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1100000000.0,4.690449237823491,-74.0366439819336,0,0,0,0,1,0
447115,320.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1230000000.0,4.68861996574568,-74.0412261793669,0,0,0,0,1,0
211030,285.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1600000000.0,4.691006730651759,-74.0413288188209,0,0,0,0,0,1
1244210,149.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,720000000.0,4.724869,-74.03195,0,0,0,1,0,0
473848,140.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,950000000.0,4.723605632781981,-74.0325241088867,0,0,0,1,0,0
57181,297.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1050000000.0,4.71509504318237,-74.0331573486328,0,0,0,0,1,0
1037232,242.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,674108000.0,4.7210636,-74.04119,0,0,0,0,1,0
364860,267.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1050000000.0,4.71861825,-74.04744504,0,0,0,0,1,0
538063,300.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1100000000.0,4.74118787216068,-74.0387718148038,0,0,1,0,0,0
723772,300.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,810000000.0,4.729424,-74.03666,0,0,0,1,0,0
439313,180.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,570000000.0,4.7401123046875,-74.0454025268555,0,0,0,1,0,0
726086,197.0,0.0,0.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,680000000.0,4.7358923,-74.041046,0,0,0,1,0,0
534364,210.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,875000000.0,4.72233057022095,-74.0224990844727,0,0,0,0,0,1
74655,215.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,680000000.0,4.72863960266113,-74.02403259277341,0,0,1,0,0,0
486183,235.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,750000000.0,4.73577214079869,-74.0426382669973,0,0,0,1,0,0
152134,230.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,750000000.0,4.7319208482609,-74.04491686516991,0,0,0,1,0,0
1057662,220.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,700000000.0,4.730960400000001,-74.04881,0,0,0,1,0,0
384065,250.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,550000000.0,4.752092870006019,-74.0497275346996,0,0,0,1,0,0
53602,261.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,500000000.0,4.72548494554837,-74.05630020581359,0,0,1,0,0,0
372788,243.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,990000000.0,4.72587991363638,-74.06508241986641,0,0,0,0,1,0
855570,89.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,470000000.0,4.7266994,-74.06481,0,0,0,0,1,0
1035156,300.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,990000000.0,4.715097,-74.056404,0,0,1,0,0,0
352253,190.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,720000000.0,4.70799596529329,-74.0565964718115,0,0,0,0,1,0
361200,128.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,650000000.0,4.70895767211914,-74.057731628418,0,0,0,1,0,0
4778,240.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,750000000.0,4.72236442565918,-74.0729064941406,0,0,1,0,0,0
559304,243.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1000000000.0,4.725833010627451,-74.0659078732052,0,0,0,0,1,0
475811,325.0,0.0,0.0,3.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1195000000.0,4.7079763412475595,-74.0747833251953,0,0,0,0,1,0
452497,360.81,0.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1400000000.0,4.70751020817593,-74.0722583300251,0,0,0,0,1,0
722445,263.0,1.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,950000000.0,4.70785,-74.07390600000001,0,0,0,0,1,0
977008,270.0,0.0,0.0,3.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,840000000.0,4.704222,-74.076126,0,0,0,0,1,0
376927,276.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,998000000.0,4.70683386,-74.07623641,0,0,0,0,1,0
376945,269.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,810000000.0,4.70873641967773,-74.0763702392578,0,0,0,0,1,0
376958,320.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1420000000.0,4.7033098868698096,-74.0767531716938,0,0,0,0,1,0
37638,260.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,950000000.0,4.69717025756836,-74.0590515136719,0,0,0,0,1,0
1312294,315.0,0.0,0.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1290000000.0,4.699602,-74.05776,0,0,0,0,1,0
254641,250.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1400000000.0,4.698877334594731,-74.0594940185547,0,0,0,0,1,0
366599,369.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1280000000.0,4.70095486,-74.05755067,0,0,0,0,1,0
253531,397.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000000.0,4.71410107372717,-74.0780583201398,0,0,0,0,1,0
374020,270.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1500000000.0,4.71495866775513,-74.0802841186523,0,0,0,0,1,0
351626,261.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1100000000.0,4.7134070396423295,-74.0669860839844,0,0,0,0,1,0
309790,250.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,850000000.0,4.70693517000233,-74.0610040546437,0,0,0,0,1,0
